category,date,name,source,website
,2023-11-07,www.bambooloan.uk/ Bamboo Loans (Clone of FCA Authorised firm),sfc,www.bambooloan.uk
,2023-11-08,Executive Execs / executiveexecs.com (Clone of FCA Authorised Firm),sfc,https://www.executiveexecs.com/
,2023-11-03,OXIS & ASSOCIATES LLC,sfc,www.oxisandassociatesllc.com
,2023-11-03,activefinancial.trade (Clone of FCA Authorised Firm),sfc,https://activefinancial.trade/
,2023-11-03,Crystal Finance Investment,sfc,https://crystal-financeinvestment.com/
,2023-11-03,ALPHAMININGHUB,sfc,https://www.alphamininghub.com/
,2023-11-03,Gerco Capitals / gerco-capitals.com,sfc,https://gerco-capitals.com/
,2023-11-03,Crypto Mining Nest / cryptominingnest.com,sfc,https://cryptominingnest.com/
,2023-11-03,capital-asset.world,sfc,https://capital-asset.world/
,2023-11-03,www.blueworldacqcorp.com,sfc,www.blueworldacqcorp.com
,2023-11-06,www.plus500un.com (clone of FCA Authorised firm),sfc,www.plus500un.com
,2023-11-03,FX Nexus,sfc,www.forex-nexus.online
,2023-11-03,Studio Legale Penna / Agostinelli Studio Legale (Clone of FCA Authorised Firm),sfc,"https://studiolegaleagostinelli.com/, www.studiolegalepenna.com"
,2023-11-03,BETACRYPTOMINING,sfc,https://betacryptomining.com/
,2023-11-06,COINFLEX TRADING,sfc,https://coinflex-trading.ltd/
,2023-11-03,Alphacrypt Miner,sfc,www.alphacrypt-miner.com
,2023-11-06,CRYPTOTRADES,sfc,www.cyptotrades.com
,2023-11-06,BITINDEXCAPITAL,sfc,https://bitindexcapital.com
,2023-11-07,Standardedcoins / standardedcoins.com,sfc,www.standardedcoins.com
,2023-11-06,CRYPTONITE EXCHANGE,sfc,https://cryptoniteexchange.com/
,2023-11-07,CoinmateTrade,sfc,www.coinmatetrade.com
,2023-11-07,Access VIPtrade Options24 LTD,sfc,www.accessviptradeoptions24.com
,2023-11-07,Global Finance Plus LTD,sfc,www.globalfinanceplus.com
,2023-11-07,Eliteoptionmax LTD,sfc,www.eliteoptionmax.com
,2023-10-31,FlashTrade,sfc,https://flashtrade.live/
,2023-10-31,Fxtradingx,sfc,https://fxtradingx.com/
,2023-10-31,DebtHelperTeam.co.uk,sfc,https://debthelperteam.co.uk
,2023-10-31,WinexGroup / Winex Asset Management Group,sfc,"https://winexgroup.io/, https://trade.winexasset.cc/"
,2023-10-31,maxitradeapex/maxitradeapex.space,sfc,www.maxitradeapex.space
,2023-11-01,ARCHIDEX INVESTMENT,sfc,www.archidexinvestment.com
,2023-11-01,HOTMARKETSCFDS,sfc,www.hotmarketscfds.com
,2023-10-31,CFARN /  https://cfarn.net/landing,sfc,"https://cfarn.net/landing, cfarn.eu"
,2023-11-01,Crypto Wealth Expert / www.cw-expert.co,sfc,https://www.cw-expert.co/#/
,2023-10-31,Parenta Financial Services Limited,sfc,https://www.parentafinancialservicesltd.com/
,2023-11-01,Bespoke Funding Program Limited /  https://www.bespokefundingprogram.com/,sfc,"https://www.bespokefundingprogram.com/, https://discord.com/invite/bespokefundingprogram, https://discord.gg/7z6XBycW6d"
,2023-11-01,4XTRADE MINDS,sfc,www.4xtrademinds.com
,2023-11-01,Saxo Bank/ Saxo Capital/ Saxo Advisory (Clone of an EEA Authorised firm and an FCA authorised firm),sfc,"www.saxobankfxtrade.com, https://saxobank-online.info/, www.saxobank-online.net"
,2023-11-01,HYPERION FINANCIAL MANAGEMENT / HFM,sfc,www.hfm-traders.com
,2023-11-01,Galahad & Co. / galahadandco.co.uk,sfc,www.galahadandco.co.uk
,2023-11-01,Polar BTC,sfc,"https://www.polarbtc.com/, www.polarbtc.co"
,2023-11-01,ukonlinecenter.com,sfc,https://ukonlinecenter.com
,2023-11-02,Bright Start Debt Solutions,sfc,bright-start.co.uk
,2023-10-26,BTCC Global Limited / www.btcc.com,sfc,https://www.btcc.com/en-US
,2023-10-26,I CLIVE TRADE / ICLIVETRADE,sfc,https://iclivetrade.com/
,2023-10-26,TradesPeck,sfc,www.tradespeck.com
,2023-10-26,GLOBAL FX EARNERS / GLOBALFXEARNERS,sfc,https://globalfxearners.com
,2023-10-27,MARKET BY CRYPTO TRADE,sfc,"www.shopcryptobroker.com, https://startcryptotrade.com/"
,2023-10-26,Exchange Safe / exchangesafe.com,sfc,www.exchangesafe.com
,2023-10-27,KROST GLOBAL CAPITAL PARTNERS,sfc,www.krostglobalcapital.com
,2023-10-27,4XEX / 4xex.com,sfc,https://4xex.com/
,2023-10-27,TimBullman / Tim Bullman,sfc,www.timbullman.com
,2023-10-30,SIGMA PRIMARY,sfc,"www.sigmaprimary.co.uk, www.signmaprimary.com"
,2023-10-30,firstautomotive.co.uk (Clone of Previously Authorised Appointed Representative),sfc,https://firstautomotive.co.uk/
,2023-10-30,advantawealth.co (Clone of FCA Authorised Firm),sfc,https://www.advantawealth.co/
,2023-10-30,btb.inc - Be The Bank and/or BTB,sfc,btb.inc
,2023-10-30,GLOBALEQUITY FIN.NET,sfc,https://globalequityfin.net/
,2023-10-30,Premium Invest Club,sfc,www.premiuminvestclub.com/en/Main.html
,2023-10-30,Premier Group Financial Services (Clone of FCA Authorised firm),sfc,www.premierfinancialgroupuk.com
,2023-10-31,Broker Capitals,sfc,www.brokercapitals.com
,2023-10-24,simcelsuis.ltd,sfc,www.simcelsuis.ltd
,2023-10-31,Coin Exchange / coin-exchanged.com,sfc,www.coin-exchanged.com
,2023-10-24,Accident Claims Helpline / report-accident.com,sfc,"report-accident.com, hastingsdirectclaims.com"
,2023-10-31,UnlimitedWorldwide WinningPlatform,sfc,www.unlimitedworldwidewinningplatform.com
,2023-10-31,Digitalelitemarkets,sfc,www.digitalelitemarkets.com
,2023-10-24,trustedinsured.com,sfc,www.trustedinsured.com
,2023-10-24,stockage-invest.ltd,sfc,www.stockage-invest.ltd
,2023-10-25,"ARG Finance, ARG Finance Services Limited, ARG Personal Loans (Clone of previously authorised Appointed Representative)",sfc,
,2023-10-25,Schroders / Schroder & Co (Clone of FCA authorised firms),sfc,"www.schroders-uk.com, www.schroders.eu.com, www.schrodersglobalplc.com, www.schroderswm-online.com, www.schrodersinvestments.com, www.schroders-ltd.com, www.schrodersbonds.com, www.schroders-enqu.com, www.schroders-cp.com, www.schroders-cm.com, www.schr-cm.com, www.schr-enq.com, www.schroder-enq.com, www.schroders-cmpl.com, www.schr-cmp.com, www.schroders-am.com, www.schroderspb.com, www.schroderincomegrowth.com"
,2023-10-24,tradeoptionltd.com,sfc,www.tradeoptionltd.com
,2023-10-24,Exchangecapitalfx.com Limited,sfc,www.exchangecapitalfx.com
,2023-10-24,Elite FX Global Ltd,sfc,www.elitefxgloballtd.com
,2023-10-24,Elite Global Bank,sfc,www.eliteglobalbank.com
,2023-10-24,Equinox Finances Ltd (Clone of FCA Appointed Representative),sfc,
,2023-10-25,OsmosisFX / https://osmosisfx.com/,sfc,https://osmosisfx.com/
,2023-10-25,Sathwala/https://sathwala.com/en/index.html,sfc,https://sathwala.com/en/index.html
,2023-10-25,MONEYPRISM TRADING,sfc,www.moneyprism-trading.com
,2023-10-25,APEX FX FINANCE,sfc,www.apexfxfinance.com
,2023-10-25,Alpha One Capital Management,sfc,www.alphaonecm.com
,2023-10-25,PhoenixTB,sfc,"www.phoenixtb.io, https://www.phoenixtb.pro/, https://www.phoenix-tb.com/, https://mobtrader.phoenixtb-platform.com/login, https://www.phoenixtb.net/"
,2023-10-25,KORTRIGHT CORPORATE PARTNERS LLC,sfc,www.kortrightcorporatepartnersllc.com
,2023-10-25,Brown & Andrews / brownandandrews.com (Clone of FCA Authorised Firm),sfc,https://www.brownandandrews.com/
,2023-10-25,Stoctex,sfc,https://stoctexsignals.com/index.html
,2023-10-25,Tropicalvest / www.tropicalvest.com,sfc,https://www.tropicalvest.com/
,2023-10-25,COIN FACTORY CURRENCY-PLATFORM,sfc,www.coinfactorycurrency-platform.com
,2023-10-20,Accident Management Helpline,sfc,accidentmanagementhelpline.com
,2023-10-19,Gain Market Cryptoinvestment,sfc,https://gainmarketcrypinv.com/
,2023-10-20,Bit-Galaxy,sfc,www.bitgalaxy.world
,2023-10-20,Ascending Bull,sfc,https://ascendingbull.com/.
,2023-10-20,Proven Property Investments,sfc,https://provenpropertyinvestments.com/
,2023-10-20,INSTANTGROW,sfc,www.instantgrow.cc
,2023-10-20,ROUACRYPTOTRADES,sfc,www.rouacryptotrades.com
,2023-10-20,KINGSWAY COMMERCIAL BANK,sfc,www.kingswaycommercialbank.com
,2023-10-20,ROBOXFX,sfc,www.roboxfx.pro
,2023-10-20,VERTEXFINWORTH,sfc,https://vertexfinworth.com
,2023-10-20,dowgatewealth-hk.com (Clone of FCA Authorised Firm),sfc,https://dowgatewealth-hk.com/
,2023-10-20,Fresh Loan UK Ltd / Fresh Loan Ltd / Fresh Loans U.K Ltd (Clone of FCA authorised firm),sfc,
,2023-10-20,INFINITECRYPTOLTD.COM,sfc,
,2023-10-23,Morgan Stanley/msaccounts.uk (Clone of FCA Authorised firms),sfc,
,2023-10-23,Garrison Investment / garrisoninvestmentgrouplp.com,sfc,www.garrisoninvestmentgrouplp.com
,2023-10-23,Cropty - www.cropty.io / www.cropty.com,sfc,"www.cropty.io, www.cropty.com"
,2023-10-23,City Finances / www.city-finance.co.uk,sfc,www.city-finance.co.uk
,2023-10-23,GasTrade Company / gastrade.company,sfc,"www.gastrade.company, https://gastrade.co/licenses"
,2023-10-23,TEE United Bank / TEE United Capital,sfc,teeunitedcapital.online
,2023-10-17,ALPHAMINING,sfc,https://alphaminingpool.com
,2023-10-17,Goldmore Asset Management,sfc,
,2023-10-17,SATANDER TRADES,sfc,https://satandertrades.com
,2023-10-17,PLANGUARD INVEST,sfc,https://planguardinvest.com
,2023-10-18,Help with Debt,sfc,https://helpwithdebt.co.uk/
,2023-10-17,Central Plus Finance,sfc,https://www.centralplusfinance.com/
,2023-10-18,POWERFULEXPERTCRYPTOZONE,sfc,https://powerfulexpertcryptozone.com
,2023-10-18,RIGHTFX TRADING,sfc,www.rightfxtrading.com
,2023-10-18,MetaForeignOptions,sfc,www.metaforeignoption.com
,2023-10-18,FXTMONLINE.LIVE,sfc,"www.fxtmonline.live, www.investerminer.co"
,2023-10-18,Michael Rayh Fx,sfc,www.michaelrayhfx.com
,2023-10-18,FXU FINANCE / FXU SOLUTIONS,sfc,"www.fxfinanceu.com, www.fxusolutions-fx.com, www.fxusolutions.com"
,2023-10-19,CETRA FX,sfc,https://cetrafxltd.com/
,2023-10-19,OGM Markets/ https://ogm.markets/ (Clone of FCA Authorised firm),sfc,https://ogm.markets/
,2023-10-19,www.rate-mate.co.uk (Clone of FCA Authorised firm),sfc,www.rate-mate.co.uk
,2023-10-19,EliFx Trading Ltd,sfc,https://elifxtradingltd.com/
,2023-10-19,Bullveer,sfc,https://bullveer.com/
,2023-10-13,Assuredfinancefx,sfc,Assuredfinancefx.com
,2023-10-13,Apex Coin Trade,sfc,apexcoinpro.com
,2023-10-13,Auto5CryptoFxPro,sfc,www.auto5cryptofxpro.com
,2023-10-16,REAL EMERALD INVESTO,sfc,www.realemeraldinvesto.com
,2023-10-16,INTERIM CREDIT / TFX-MAX.NET,sfc,"www.tfx-max.net, www.interim-credit.com"
,2023-10-16,V Trades Investment,sfc,www.vtradesinvestment.com
,2023-10-16,London Capital Group/ www.londoncapitalgroup.pro www.cint.pro/  www.cintra.group/  (Clone of FCA Authorised firm),sfc,"www.cintra.group/, www.londoncapitalgroup.pro, www.cint.pro/, www.lccbeie.vip, https://cintra-group.pro/, https://cint.ltd/"
,2023-10-16,GLOBAL-HERITAGELTD.COM,sfc,"www.globalheritageltd.org, https://www.global-heritageltd.com"
,2023-10-16,JEK TRADE,sfc,www.jektrade.com
,2023-10-16,MAIN CRYPTO TRADES,sfc,https://maincryptotrades.com/
,2023-10-16,SWIBEN BANK,sfc,www.swibenbank.com
,2023-10-16,LOAN FINDER E-GLOBAL FINANCE,sfc,www.loanfinder-eglobalfinance.com
,2023-10-17,QFS MONATERY BANK,sfc,www.qfsmonaterybank.biz
,2023-10-16,Casper Finance / Casper Loans,sfc,
,2023-10-16,NAB Crypto,sfc,"https://www.nabcrypto.io/, nibcrypto.net"
,2023-10-16,Bitwest,sfc,https://www.bitwest-group.pro/#/
,2023-10-17,CRYPTO WAVE FINANCE,sfc,www.crypto-wave-finance.ltd
,2023-10-17,Instant Quid Finance / instantquidfinance.com,sfc,https://instantquidfinance.com
,2023-10-17,EAGLERAVE LTD,sfc,www.eaglerave.com
,2023-10-12,Broker2U Trade/ https://www.broker2utrade.com/ (Clone of FCA Authorised Appointed Representative),sfc,https://www.broker2utrade.com/
,2023-10-12,CRYPTOSCREEK MINING,sfc,https://cryptoscreek-mining.com/
,2023-10-12,PROINSURE FINANCIAL,sfc,www.proinsurefinancial.com
,2023-10-12,NESU LOANS,sfc,www.nesuloans.com
,2023-10-12,RENOR INVESTMENT / MEGA S T,sfc,"www.renorinve.com, www.fbidirectcid.org"
,2023-10-12,INCOGAIN,sfc,www.incogain.com
,2023-10-12,GROW PIPS FX / GROWPIPSFX.ONLINE,sfc,www.growpipsfx.online
,2023-10-12,British Accident Helpline,sfc,britishaccidenthelpline.co.uk
,2023-10-12,Capital Debt Financing (Clone of FCA Authorised Firm),sfc,"https://capitaldebtfinancing.com/, https://propertiesarlington.com/dirr/financing/Financing.html"
,2023-10-13,IGPROFITSYSTEM,sfc,
,2023-10-13,AUX BASE STREAM / AUXBASE STREAM,sfc,www.auxbasestreams.com
,2023-10-13,NEXOFINCHAIN OPTION,sfc,www.nexofinchains.com
,2023-10-13,CryptoGoldtrust,sfc,https://cryptogoldtrust.com/
,2023-10-12,FXMagnus International,sfc,www.fxmagnus.com
,2023-10-13,LIBRA METHOD/libramethod.co.uk,sfc,https://libramethod.co.uk/
,2023-10-13,WEALTH MATE  FX,sfc,https://wealthmatefx.com/
,2023-10-13,FQ BIT TRADE,sfc,www.fqbittrade.com
,2023-10-13,CLICK M0NEY/ clickmoneysystem.co.uk,sfc,https://clickmoneysystem.co.uk/
,2023-10-13,VERTEMASSET MANAGEMENT / https://vertemassetmanagement.com (Clone of FCA Authorised firm's trading name),sfc,https://vertemassetmanagement.com/
,2023-10-13,CENTERNAL EXCHANGE,sfc,www.centernal-exchange.com
,2023-10-13,CBX Capital/ https://cbxcapital.com,sfc,https://cbxcapital.com
,2023-10-10,OptimalDividendFx LTD - optimaldividendfx.com,sfc,https://optimaldividendfx.com
,2023-10-10,tfxlegitmining - tfxlegitmining.com,sfc,https://www.tfxlegitmining.com
,2023-10-10,MegaFxTrade -megafxtrade.com,sfc,https://www.megafxtrade.com
,2023-10-10,Forex Genie Pros Ltd - https://forexgeniepros.com,sfc,https://forexgeniepros.com
,2023-10-10,Prominent crypto earn,sfc,www.prominentcryptoearn.com
,2023-10-10,cryptogainers.ltd,sfc,https://cryptogainers.ltd
,2023-10-10,bitfxpro.info - trade.bitfxpro.info,sfc,https://trade.bitfxpro.info
,2023-10-10,Blissoptionsfx - blissoptionsfx.com,sfc,
,2023-10-10,Global Cryptos - global-cryptos.com,sfc,https://global-cryptos.com
,2023-10-10,OctasignalFX,sfc,www.octasignalfx.com
,2023-10-10,SuperBit.biz,sfc,www.superbit.biz
,2023-10-10,NeuroFX,sfc,https://app.neurofx.live/
,2023-10-10,BrandoInvestment,sfc,brandoinvestment.com
,2023-10-10,CryptoROIPro,sfc,cryptoroipro.com
,2023-10-11,Contract Trade,sfc,https://contract-tradefx.net/
,2023-10-11,One Star Finance /  https://onestarfinance.co.uk/,sfc,OneStarFinance.co.uk
,2023-10-11,Brief Trader / https://www.brieftrader.com,sfc,https://www.brieftrader.com
,2023-10-11,Cyber Rex Ltd,sfc,www.cyberexltd.com
,2023-10-11,https://cryptocapital-limited.net/,sfc,https://cryptocapital-limited.net/
,2023-10-08,Norton FX Trades & Investments,sfc,nortonfxtrades.com
,2023-10-08,Superfxrapidtrade,sfc,http://superfxrapidtrade.com/
,2023-10-08,CrestHillFx / cresthillfx.com,sfc,
,2023-10-09,ELITEWHITESAVINGS,sfc,https://elitewhitesavings.com/
,2023-10-08,spotpayfx.com Ltd / spotpayfx.com,sfc,https://spotpayfx.com/
,2023-10-09,MEGAFXSWIFTTRADE,sfc,www.megafxswifttrade.com
,2023-10-09,Guardian Invest (Clone of FCA authorised firm),sfc,guardianinvest.co
,2023-10-10,ANUBIS LTD,sfc,"https://anubisglobals.com/, www.anubisglobal.net"
,2023-10-09,GIANTTECH GLOBAL,sfc,https://giant-techglobal.com/
,2023-10-08,MOLLYFXTRADE/ Molly Fx Trade/ Fxs Capital Coin Trade247,sfc,https://mollyfxtrade.com/
,2023-10-09,Boxchain FX - boxchainfx.net,sfc,https://www.boxchainfx.net
,2023-10-10,Digital Accelerators,sfc,https://digitalsaccelerators.net/
,2023-10-10,CRYPTODIGITALHUB,sfc,https://cryptodigitalhub.com/
,2023-10-10,VIP DEX TRADE,sfc,www.vipdextrade.com
,2023-10-08,DELUXE SWISS LIMITED,sfc,www.deluxeswissltd.com
,2023-10-10,Genox Auto Bot,sfc,www.genoxautobot.com
,2023-10-10,E-TECH MINING,sfc,https://e-techmining.org/
,2023-10-10,Secured Options Trade,sfc,www.securedoptionstrade.org
,2023-10-10,ApxPrimeOptions LTD,sfc,www.apxprimeoptions.com
,2023-10-08,Fxpremium Investment LLC – fxpremium.org,sfc,https://fxpremium.org
,2023-10-08,fxtexchange / fxtexchange.com,sfc,https://fxtexchange.com/
,2023-10-08,FXTECHTRADECO/ Fxtech Tradeco,sfc,https://fxtechtradeco.com/
,2023-10-08,FASTFX OPTION,sfc,www.fastfxoption.com
,2023-10-08,CRYPTO GENIE,sfc,www.cryptogenie.co.uk
,2023-10-08,CHESTERTRADEFX,sfc,www.chestertradefx.com
,2023-10-08,Global Crypto Consulting (https://www.globalcryptoconsulting.com/),sfc,https://www.globalcryptoconsulting.com/
,2023-10-08,WAVY CRYPTO,sfc,www.wavycrypto.digital
,2023-10-08,CRYPTOPEACH,sfc,www.cryptopeach.store
,2023-10-08,SUREFXT / surefxt.com,sfc,https://surefxt.com/
,2023-10-08,5g Crypto Trading Marketing / 5gcryptotrading.org,sfc,5gcryptotrading.org
,2023-10-08,Elitefxexperttrade LTD – elitefxexperttrade.com,sfc,https://elitefxexperttrade.com/
,2023-10-08,altrustmarket.org - Crypto Millionaires LTD and/or Altrust Market LTD,sfc,https://altrustmarket.org
,2023-10-08,DELUXE TRADING FX,sfc,www.deluxetradingfx.net
,2023-10-08,Megafxelitetrade,sfc,megafxelitetrade.com
,2023-10-08,Phemex Global Ltd / phemexglobalimited.org,sfc,https://phemexglobalimited.org
,2023-10-08,CRYPTO BIT MINERS,sfc,www.crypto-bitminers.com
,2023-10-08,Satun-Fx,sfc,"www.satun-fx.co, satun-fx.co"
,2023-10-08,TrendVerce / trendverce.com,sfc,https://trendverce.com/
,2023-10-08,stockgainfx.com,sfc,www.stockgainfx.com
,2023-10-08,Markets Analyst (https://markets-analyst.com/),sfc,https://markets-analyst.com/
,2023-10-08,ProCryptor Cloud (https://procryptor.cloud/),sfc,https://procryptor.cloud/
,2023-10-08,Ibinex (https://ibinex.com/),sfc,https://ibinex.com/
,2023-10-08,Crypto Fam (https://cryptofam.xyz/),sfc,https://cryptofam.xyz/
,2023-10-08,Bitpay Crypto (https://bitpay-crypto.com/),sfc,https://bitpay-crypto.com/
,2023-10-08,NVG-7FX-BOTS (https://nvg7fxb0ts.com/),sfc,https://nvg7fxb0ts.com/
,2023-10-08,GravityVenture / gravityventue.net,sfc,https://gravityventue.net/
,2023-10-08,iqcoinfx.com,sfc,www.iqcoinfx.com
,2023-10-08,Prodigitalearners https://prodigitalearners.com,sfc,https://prodigitalearners.com
,2023-10-08,CRYPTOCAPITAL-INVESTMENT,sfc,www.cryptocapital-investment.uk
,2023-10-08,Spikefxfasttrade – spikefxfasttrade.com,sfc,spikefxfasttrade.com
,2023-10-08,dcryptopromanager.com LTD/ crypto pro manager investment ltd,sfc,https://dcryptopromanager.com/
,2023-10-08,Deltacoin Limited - https://deltacoin.limited/?a=home,sfc,https://deltacoin.limited
,2023-10-08,Fast Mine FX (https://fastminefx.com/),sfc,https://fastminefx.com/
,2023-10-08,GlobalFXMultiTrade / globalfxmultitrade.com,sfc,http://globalfxmultitrade.com/
,2023-10-08,CRYPTOPRO VIP TRADE,sfc,https://cryptoproviptrade.com/
,2023-10-08,CRYPTOAIRDROPS,sfc,www.cryptoairdrops.uk
,2023-10-08,Eurobit Club (https://eurobit.club/),sfc,https://eurobit.club/
,2023-10-08,Mining-Profits,sfc,mining-profits.ltd
,2023-10-08,FORTRAND CAPITAL,sfc,www.fortrandcapital.com
,2023-10-08,KuCoin / kucoin.com,sfc,kucoin.com
,2023-10-08,CryptoGold,sfc,www.cryptogolds.info
,2023-10-08,huobi.com - htx.com - HTX (and/or Huobi Global and/or Huobi),sfc,huobi.com / htx.com
,2023-10-08,globalfxlivetrade.com,sfc,globalfxlivetrade.com
,2023-10-08,Xcrypto-trade.com,sfc,www.xcrypto-trade.com
,2023-10-08,Polar Profits,sfc,www.polarprofits.com
,2023-10-08,MBM Capitals / MBM-CAPITALS,sfc,https://mbmcapitals.net/
,2023-10-08,GrandFX Markets Inc. - https://grandfx-markets.online/,sfc,https://grandfx-markets.online/
,2023-10-08,liquidoxtrading.org,sfc,www.liquidoxtrading.org
,2023-10-08,Innovation Trading FX / innovationtradingfx.com,sfc,https://innovationtradingfx.com/
